% Model:              Luke_electric_field_simulation_V2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Mar 11 2024, 22:31
% Dimension:          3
% Nodes:              5305
% Expressions:        1
% Description:        Multislice
% x                       y                        z                        Color
-38.39111909042229        -15.445301037566672      5.551115123125783E-17    -4958.0995629774725
-39.19928012858152        -14.432504341293704      -2.8865798640254066E-15  -4382.805764322505
-34.11274919722099        -23.169839398612822      0                        -3608.6207904021467
-32.885193367428734       -27.016484528990016      5.551115123125783E-17    -2779.839593011865
-32.703309379121094       -26.54027519454335       1.1102230246251565E-16   -3020.574932905198
-33.3778130197679         -26.838903020582425      0                        -2804.247490156996
-34.10694968088718        -25.17004794793377       5.551115123125783E-17    -3188.8970155760526
-34.41080815258094        -25.562041945654258      1.6653345369377348E-16   -2973.579496943706
-34.45494106105493        -25.044136743136303      5.551115123125783E-17    -3105.794367836239
-33.584091401624          -25.464762707206972      1.1102230246251565E-16   -3210.314745081952
-33.9190077749651         -24.741735272027164      0                        -3378.3252655621413
-34.360422332539926       -24.191452855426142      5.551115123125783E-17    -3429.1120375449464
-35.64668469860792        -21.051003892770936      0                        -4227.472637733843
-35.46700716483261        -20.93078666302473       -4.163336342344337E-17   -4315.526676507314
-35.39917283467685        -21.200769538210086      -2.7755575615628914E-17  -4209.533115559208
-35.03456098680084        -22.573577172143636      1.1102230246251565E-16   -3832.3741033819556
-35.76842445571835        -20.680833201875203      4.163336342344337E-17    -4194.936778837554
-35.779245261468944       -20.823678886060428      3.3306690738754696E-16   -4147.928941453885
-36.66255862737518        -22.085399219947515      1.6653345369377348E-16   -3273.9267497758074
-36.662372606475664       -21.780546293649458      8.326672684688674E-17    -3333.894508705916
-36.33559071922946        -22.094051756673228      -2.7755575615628914E-17  -3356.013802572829
-21.958242183242863       -35.83707590412028       -1.6653345369377348E-16  -2024.204603950741
-18.423146856893766       -36.71666968022131       -1.734723475976807E-17   -2257.3207319351177
-20.717916019012975       -37.438081746695474      -2.7755575615628914E-17  -1656.3159361175665
-20.5004025634779         -37.24979569789933       0                        -1771.2285998058276
-15.212233016111508       -38.30336541074839       1.734723475976807E-18    -1834.2963104581072
-16.515231092966793       -39.05385141796118       -2.7755575615628914E-17  -1557.5695174759367
-16.738897482535062       -38.53048937486075       5.551115123125783E-17    -1764.2914426381647
-17.09828381972459        -38.52792827079914       -2.7755575615628914E-17  -1679.5426790601093
-18.257002188968208       -36.928702221587486      0                        -2096.835916268725
-17.859214879185835       -39.14408560415135       1.3877787807814457E-17   -1414.8393276859283
-18.509827379837795       -39.2904792470548        -2.7755575615628914E-17  -1358.9669920552378
-20.56301353368581        -37.80225201469024       5.551115123125783E-17    -1550.961061956802
-18.68817113169589        -39.33568756189308       -2.7755575615628914E-17  -1307.3723778904423
-15.49571753629569        -39.93606084643758       -1.1102230246251565E-16  -1241.789764941002
-15.148453808471727       -38.2970282346049        0                        -1964.4717156234608
-14.923480906810903       -39.340518378057         -1.1102230246251565E-16  -1510.9950576485828
-23.72092483048766        -15.583223391432451      0                        2.598556290779795E-12
-24.617455202946847       -14.320551509793967      0                        1.6674069532503684E-12
-17.953180774424347       -39.887131695552355      0                        -1223.3239114292294
-15.997066169009958       -40.87016025846532       1.1102230246251565E-16   -1082.3222721605105
-34.96505075655068        -25.37170615698033       5.551115123125783E-17    -2853.008366956617
-35.971445580676374       -24.89916558084405       -1.1102230246251565E-16  -2819.3379440327717
-35.66042668562464        -23.502077060437134      1.1102230246251565E-16   -3120.45436082671
-35.18696523573247        -24.358267807117123      0                        -3002.1603193724677
-34.82591913087502        -23.363660833963685      -5.551115123125783E-17   -3533.393119456027
-40.440041792668424       -49.999999999999986      2.398081733190338E-14    1.2859121955298782
-45.220020896334205       -50                      4.440892098500626E-16    -2.0220577357823317
-44.0979100693484         -48.04364446069424       0                        -145.16038747106091
-49.99999999999999        -49.99999999999999       7.105427357601002E-15    -2.878646275836181
-45.95312138062174        -47.81458417248465       -2.220446049250313E-16   -158.5924263893907
-27.401088548902177       -32.81950283465134       -1.1102230246251565E-16  -2139.319949115624
-28.192265055842928       -31.45034053915204       5.551115123125783E-17    -2433.1458085947697
-28.65731309876815        -32.83589341026068       -5.551115123125783E-17   -2076.709237138246
-33.89968218097227        -29.044864867922524      -9.71445146547012E-17    -2255.329678782667
-34.028713712812404       -28.9685968982394        -4.163336342344337E-17   -2251.029632005256
